depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,20.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,0.84223,0.0,-482.7694,0.0,-29517.2306,0.0
253.74999999999997,11.25,4.5,3.5,20.309342744757696,59.99999999999999,-0.3644353927560201,0.0,-0.8771,-0.0,-0.0042,-0.0,-0.0,-963.62736,0.0,-28553.60324,0.0
242.49999999999997,22.5,4.5,3.5,20.618685489515396,59.99999999999999,-1.4577309478549312,0.0,-1.0,-0.0,-0.0083,4.96735,0.0,-961.68783,0.0,-27591.9154,0.0
231.24999999999997,33.75,4.5,3.5,20.928028234273093,59.99999999999999,-3.279854796098915,0.0,-0.5637,-0.0,-0.0123,-0.0,-0.0,-959.72028,0.0,-26632.19513,0.0
219.99999999999997,45.0,4.5,4.5,21.237370979030793,59.99999999999999,-5.830753823190479,0.0,0.0,0.0,-0.0161,1324.1093,-0.0,-904.51781,0.0,-25727.67732,0.0
209.99999999999997,55.0,4.5,3.5,21.5123423077043,59.99999999999999,-8.709970517492104,0.0,0.2238,0.0,-0.0193,-0.0,-0.0,-849.71333,0.0,-24877.96399,0.0
199.99999999999997,65.0,4.5,3.5,21.78731363637781,59.99999999999999,-12.164884656542952,0.0,0.2071,0.0,-0.0225,-0.0,-0.0,-848.0962,0.0,-24029.86779,0.0
189.99999999999997,75.0,4.5,4.5,22.062284965051322,60.00000000000001,-16.19541666729666,9.949090684113489e-15,0.0,0.0,-0.0256,888.76413,0.0,-967.38234,0.0,-23062.48545,0.0
177.1428571428571,87.85714285714285,4.5,3.5,22.41581953048869,59.99999999999999,-22.223187963789687,2.291489386095143e-14,-0.4963,-0.0,-0.0293,-0.0,-0.0,-1085.56281,0.0,-21976.92264,0.0
164.28571428571425,100.71428571428571,4.5,3.5,22.769354095926058,59.99999999999999,-29.2021072978788,2.291489386095143e-14,-0.8782,-0.0,-0.0329,-0.0,-0.0,-1082.77916,0.0,-20894.14347,0.0
151.42857142857142,113.57142857142856,4.5,3.5,23.122888661363426,59.99999999999999,-37.13190896115492,2.291489386095143e-14,-1.0,-0.0,-0.0363,869.04663,0.0,-1079.95429,0.0,-19814.18918,0.0
138.57142857142856,126.4285714285714,4.5,3.5,23.476423226800797,59.99999999999999,-46.01229104226423,2.291489386095143e-14,-1.0,0.0,-0.0396,338.02989,-0.0,-1077.0883,0.0,-18737.10089,0.0
125.71428571428571,139.28571428571425,4.5,3.5,23.829957792238165,59.99999999999999,-55.84291543840288,2.291489386095143e-14,-0.7778,0.0,-0.0426,-0.0,-0.0,-1074.1813,0.0,-17662.91959,0.0
112.85714285714285,152.1428571428571,4.5,3.5,24.183492357675533,59.99999999999999,-66.62340786818955,2.291489386095143e-14,-0.3087,0.0,-0.0455,-0.0,-0.0,-1071.2334,0.0,-16591.68618,0.0
100.0,164.99999999999997,4.5,4.5,24.5370269231129,59.99999999999999,-78.35335788591544,2.291489386095143e-14,0.0,0.0,-0.0482,2075.77158,-0.0,-1053.40799,0.0,-15538.27819,0.0
87.5,177.49999999999997,4.5,3.5,24.88074108395479,59.99999999999999,-90.66731409088948,2.291489386095143e-14,-0.3386,-0.0,-0.0507,-0.0,-0.0,-1035.7084,0.0,-14502.5698,0.0
75.0,189.99999999999997,4.5,3.5,25.224455244796673,59.99999999999999,-103.87784765091203,2.291489386095143e-14,-0.8014,-0.0,-0.053,-0.0,-0.0,-1032.80827,0.0,-13469.76153,0.0
62.5,202.49999999999997,4.5,3.5,25.56816940563856,59.99999999999999,-117.98448315562273,2.291489386095143e-14,-1.0,-0.0,-0.0551,382.5226,0.0,-1029.87097,0.0,-12439.89056,0.0
50.0,214.99999999999997,4.5,3.5,25.911883566480444,59.99999999999999,-132.98671294644453,2.291489386095143e-14,-1.0,-0.0,-0.0571,866.1606,0.0,-1026.8966,0.0,-11412.99396,0.0
37.5,227.49999999999997,4.5,3.5,26.255597727322332,59.99999999999999,-148.88399713485293,2.291489386095143e-14,-1.0,-0.0,-0.0589,557.69944,0.0,-1023.88529,0.0,-10389.10867,0.0
25.0,239.99999999999997,4.5,3.5,26.599311888164216,59.99999999999999,-165.67576362180515,2.291489386095143e-14,-1.0,0.0,-0.0606,213.18885,-0.0,-1020.83712,0.0,-9368.27155,0.0
12.5,252.49999999999997,4.5,3.5,26.943026049006104,59.99999999999999,-183.3614081183282,2.291489386095143e-14,-1.0,0.0,-0.0621,2006.62685,-0.0,-1017.75222,0.0,-8350.51933,0.0
0.0,264.99999999999994,4.5,3.5,27.28674020984799,59.99999999999999,-201.94029416726573,2.291489386095143e-14,-1.0,0.0,-0.0634,-799.1439,-0.0,-8350.51933,0.0,-7843.20398,0.0
