depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
399.4899999999995,0.0,6.125,6.125,50.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,-4255.41492,-0.00124,-41.09797,0.0,-59958.90203,0.0
398.4899999999995,1.0,6.125,3.9375,50.0,59.99999999999999,0.0,0.0,0.0016,0.0,-0.0006,-0.0,-0.0,-112.46044,0.0,-59846.4416,0.0
396.6399999999995,2.85,6.124999999999999,6.125,50.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0016,6486.23696,0.00155,-146.58237,0.0,-59699.85922,0.0
394.68999999999943,4.8,6.125,3.9375,50.0,59.99999999999999,0.0,0.0,-0.0141,-0.0,-0.0027,-0.0,-0.0,-150.4398,0.0,-59549.41942,0.0
392.7399999999995,6.75,6.125000000000001,4.0,50.0,59.99999999999999,0.0,0.0,-0.0387,-0.0,-0.0039,-0.0,-0.0,-221.36322,0.0,-59328.0562,0.0
389.5722222222217,9.917777777777777,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.0902,-0.0,-0.0057,-0.0,-0.0,-292.28663,0.0,-59035.76957,0.0
386.4044444444439,13.085555555555556,6.124999999999999,4.0,50.0,59.99999999999999,0.0,0.0,-0.1429,-0.0,-0.0074,-0.0,-0.0,-292.28663,0.0,-58743.48294,0.0
383.23666666666617,16.253333333333334,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.1845,-0.0,-0.0092,-0.0,-0.0,-292.28663,0.0,-58451.19631,0.0
380.06888888888835,19.421111111111113,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.207,-0.0,-0.011,-0.0,-0.0,-292.28663,0.0,-58158.90968,0.0
376.9011111111106,22.58888888888889,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.206,-0.0,-0.0128,-0.0,-0.0,-292.28663,0.0,-57866.62305,0.0
373.73333333333284,25.756666666666664,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.1816,-0.0,-0.0145,-0.0,-0.0,-292.28663,0.0,-57574.33642,0.0
370.565555555555,28.924444444444443,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.1375,-0.0,-0.0162,-0.0,-0.0,-292.28663,0.0,-57282.04979,0.0
367.39777777777726,32.09222222222222,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.0816,-0.0,-0.018,-0.0,-0.0,-292.28663,0.0,-56989.76315,0.0
364.2299999999995,35.26,6.125,4.0,50.0,59.99999999999999,0.0,0.0,-0.0257,-0.0,-0.0197,-0.0,-0.0,-225.72121,0.0,-56764.04195,0.0
362.4599999999995,37.029999999999994,6.125000000000001,6.125,50.0,59.99999999999999,0.0,0.0,-0.0,0.0,-0.0206,2968.11086,-0.00108,-164.5509,0.0,-56599.49105,0.0
360.5699999999995,38.919999999999995,6.124999999999999,4.0,50.0,59.99999999999999,0.0,0.0,0.0198,0.0,-0.0217,-0.0,-0.0,-169.94601,0.0,-56429.54504,0.0
