depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,14.999999999999998,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,-0.00219,-0.0,-496.24677,0.0,-39503.75323,0.0
253.74999999999997,11.25,4.5,3.5,15.20231263427583,59.99999999999999,-0.23834383326771041,0.0,-0.6279,0.0,-0.0057,-0.0,-0.0,-991.54833,0.0,-38512.2049,0.0
242.49999999999997,22.5,4.5,3.5,15.40462526855166,59.99999999999999,-0.9533723613759728,0.0,-0.7269,0.0,-0.0112,-0.0,-0.0,-990.59075,0.0,-37521.61415,0.0
231.24999999999997,33.75,4.5,3.5,15.60693790282749,59.99999999999999,-2.1450766692772456,0.0,-0.4167,0.0,-0.0165,-0.0,-0.0,-989.62082,0.0,-36531.99333,0.0
219.99999999999997,45.0,4.5,4.5,15.80925053710332,59.99999999999999,-3.813441898682466,0.0,0.0,0.0,-0.0218,848.70187,0.0,-933.71418,0.0,-35598.27915,0.0
209.99999999999997,55.0,4.5,3.5,15.989083989792949,59.99999999999999,-5.696576111708821,0.0,0.1825,-0.0,-0.0263,-0.0,-0.0,-878.00451,0.0,-34720.27464,0.0
199.99999999999997,65.0,4.5,3.5,16.168917442482577,59.99999999999999,-7.956296353784765,0.0,0.1768,-0.0,-0.0307,-0.0,-0.0,-877.21054,0.0,-33843.0641,0.0
189.99999999999997,75.0,4.5,4.5,16.34875089517221,60.00000000000001,-10.592580363636017,7.460086849875471e-15,0.0,0.0,-0.035,637.70779,-0.0,-1001.60907,0.0,-32841.45502,0.0
177.1428571428571,87.85714285714285,4.5,3.5,16.579965334344585,59.99999999999999,-14.535365400410338,1.7169537412614806e-14,-0.4428,0.0,-0.0404,-0.0,-0.0,-1125.46715,0.0,-31715.98788,0.0
164.28571428571425,100.71428571428571,4.5,3.5,16.811179773516965,59.99999999999999,-19.100526094141763,1.7169537412614806e-14,-0.8286,0.0,-0.0455,-0.0,-0.0,-1124.10575,0.0,-30591.88212,0.0
151.42857142857142,113.57142857142856,4.5,3.5,17.042394212689345,59.99999999999999,-24.287988101823938,1.7169537412614806e-14,-1.0,0.0,-0.0505,614.07292,-0.0,-1122.72606,0.0,-29469.15607,0.0
138.57142857142856,126.4285714285714,4.5,3.5,17.273608651861725,59.99999999999999,-30.097666946360413,1.7169537412614806e-14,-1.0,0.0,-0.0554,106.12204,-0.0,-1121.32807,0.0,-28347.82799,0.0
125.71428571428571,139.28571428571425,4.5,3.5,17.504823091034105,59.99999999999999,-36.529468017940026,1.7169537412614806e-14,-0.7356,0.0,-0.06,-0.0,-0.0,-1119.91183,0.0,-27227.91616,0.0
112.85714285714285,152.1428571428571,4.5,3.5,17.736037530206485,59.99999999999999,-43.58328657557794,1.7169537412614806e-14,-0.2731,0.0,-0.0645,-0.0,-0.0,-1118.47735,0.0,-26109.4388,0.0
100.0,164.99999999999997,4.5,4.5,17.967251969378864,59.99999999999999,-51.259007748820984,1.7169537412614806e-14,0.0,0.0,-0.0687,1534.5489,-0.0,-1101.51043,0.0,-25007.92838,0.0
87.5,177.49999999999997,4.5,3.5,18.192043785240898,59.99999999999999,-59.31762542203402,1.7169537412614806e-14,-0.3045,-0.0,-0.0727,-0.0,-0.0,-1084.60613,0.0,-23923.32224,0.0
75.0,189.99999999999997,4.5,3.5,18.41683560110293,59.99999999999999,-67.96383325636538,1.7169537412614806e-14,-0.7608,-0.0,-0.0765,-0.0,-0.0,-1083.19937,0.0,-22840.12287,0.0
62.5,202.49999999999997,4.5,3.5,18.64162741696497,59.99999999999999,-77.19749816322025,1.7169537412614806e-14,-0.9967,-0.0,-0.0801,-0.0,-0.0,-1081.77594,0.0,-21758.34693,0.0
50.0,214.99999999999997,4.5,3.5,18.866419232827003,59.99999999999999,-87.0184780114456,1.7169537412614806e-14,-1.0,-0.0,-0.0836,806.83654,0.0,-1080.33586,0.0,-20678.01108,0.0
37.5,227.49999999999997,4.5,3.5,19.091211048689036,59.99999999999999,-97.42662162951828,1.7169537412614806e-14,-1.0,-0.0,-0.0869,319.98165,0.0,-1078.87914,0.0,-19599.13193,0.0
25.0,239.99999999999997,4.5,3.5,19.316002864551074,59.99999999999999,-108.42176880787166,1.7169537412614806e-14,-1.0,-0.0,-0.09,163.558,0.0,-1077.40582,0.0,-18521.72611,0.0
12.5,252.49999999999997,4.5,3.5,19.540794680413107,59.99999999999999,-120.00375030136196,1.7169537412614806e-14,-1.0,-0.0,-0.0929,1330.13854,0.0,-1075.91592,0.0,-17445.8102,0.0
0.0,264.99999999999994,4.5,3.5,19.76558649627514,59.99999999999999,-132.17238783187315,1.7169537412614806e-14,-1.0,0.0,-0.0957,-504.57958,-0.0,-17445.8102,0.0,-16908.60547,0.0
