depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,35.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,971.37168,0.0,-420.84138,0.0,-29579.15862,0.0
253.74999999999997,11.25,4.5,3.5,35.0,59.99999999999999,0.0,0.0,-0.7626,-0.0,-0.0042,-0.0,-0.0,-841.68276,0.0,-28737.47586,0.0
242.49999999999997,22.5,4.5,3.5,35.0,59.99999999999999,0.0,0.0,-0.997,-0.0,-0.0083,-0.0,-0.0,-841.68276,0.0,-27895.79309,0.0
231.24999999999997,33.75,4.5,3.5,35.0,59.99999999999999,0.0,0.0,-0.6049,-0.0,-0.0123,-0.0,-0.0,-841.68276,0.0,-27054.11033,0.0
219.99999999999997,45.0,4.5,4.5,35.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0162,2242.79247,-0.0,-794.92261,0.0,-26259.18772,0.0
209.99999999999997,55.0,4.5,3.5,35.0,59.99999999999999,0.0,0.0,0.2167,0.0,-0.0195,-0.0,-0.0,-748.16246,0.0,-25511.02527,0.0
199.99999999999997,65.0,4.5,3.5,35.0,59.99999999999999,0.0,0.0,0.2044,0.0,-0.0228,-0.0,-0.0,-748.16246,0.0,-24762.86281,0.0
189.99999999999997,75.0,4.5,4.5,35.0,60.00000000000001,0.0,1.5283146384465045e-14,0.0,0.0,-0.0259,1818.84869,0.0,-855.04281,0.0,-23907.82001,0.0
177.1428571428571,87.85714285714285,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.5935,-0.0,-0.0298,-0.0,-0.0,-961.92316,0.0,-22945.89685,0.0
164.28571428571425,100.71428571428571,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.9803,-0.0,-0.0336,-0.0,-0.0,-961.92316,0.0,-21983.97369,0.0
151.42857142857142,113.57142857142856,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,-0.0,-0.0372,1491.69661,0.0,-961.92316,0.0,-21022.05054,0.0
138.57142857142856,126.4285714285714,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,0.0,-0.0406,760.12367,-0.0,-961.92316,0.0,-20060.12738,0.0
125.71428571428571,139.28571428571425,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.8566,0.0,-0.0439,-0.0,-0.0,-961.92316,0.0,-19098.20422,0.0
112.85714285714285,152.1428571428571,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.3786,0.0,-0.047,-0.0,-0.0,-961.92316,0.0,-18136.28107,0.0
100.0,164.99999999999997,4.5,4.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.0,0.0,-0.05,2715.89842,-0.0,-948.56311,0.0,-17187.71795,0.0
87.5,177.49999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.3592,-0.0,-0.0527,-0.0,-0.0,-935.20307,0.0,-16252.51488,0.0
75.0,189.99999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-0.8324,-0.0,-0.0553,-0.0,-0.0,-935.20307,0.0,-15317.31181,0.0
62.5,202.49999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,-0.0,-0.0577,736.91278,0.0,-935.20307,0.0,-14382.10875,0.0
50.0,214.99999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,-0.0,-0.06,906.01027,0.0,-935.20307,0.0,-13446.90568,0.0
37.5,227.49999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,0.0,-0.0622,587.59255,-0.0,-935.20307,0.0,-12511.70261,0.0
25.0,239.99999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,0.0,-0.0641,672.75856,-0.0,-935.20307,0.0,-11576.49954,0.0
12.5,252.49999999999997,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,0.0,-0.066,650.3579,-0.0,-935.20307,0.0,-10641.29647,0.0
0.0,264.99999999999994,4.5,3.5,35.0,59.99999999999999,0.0,3.493290602163438e-14,-1.0,0.0,-0.0677,328.16418,-0.0,-10641.29647,0.0,-10173.69493,0.0
