depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,40.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,992.36438,0.0,-393.55722,0.0,-39606.44278,0.0
253.74999999999997,11.25,4.5,3.5,40.0,59.99999999999999,0.0,0.0,-0.7723,-0.0,-0.0057,-0.0,-0.0,-787.11444,0.0,-38819.32834,0.0
242.49999999999997,22.5,4.5,3.5,40.0,59.99999999999999,0.0,0.0,-1.0,-0.0,-0.0112,232.45761,0.0,-787.11444,0.0,-38032.2139,0.0
231.24999999999997,33.75,4.5,3.5,40.0,59.99999999999999,0.0,0.0,-0.6083,-0.0,-0.0167,-0.0,-0.0,-787.11444,0.0,-37245.09946,0.0
219.99999999999997,45.0,4.5,4.5,40.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.022,2357.32915,-0.0,-743.38586,0.0,-36501.7136,0.0
209.99999999999997,55.0,4.5,3.5,40.0,59.99999999999999,0.0,0.0,0.2159,0.0,-0.0266,-0.0,-0.0,-699.65728,0.0,-35802.05632,0.0
199.99999999999997,65.0,4.5,3.5,40.0,59.99999999999999,0.0,0.0,0.2055,0.0,-0.0312,-0.0,-0.0,-699.65728,0.0,-35102.39904,0.0
189.99999999999997,75.0,4.5,4.5,40.0,60.00000000000001,0.0,1.7127302501226343e-14,0.0,0.0,-0.0356,2005.5836,-0.0,-799.60832,0.0,-34302.79072,0.0
177.1428571428571,87.85714285714285,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-0.615,-0.0,-0.0412,-0.0,-0.0,-899.55936,0.0,-33403.23136,0.0
164.28571428571425,100.71428571428571,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,-0.0,-0.0467,78.70388,0.0,-899.55936,0.0,-32503.672,0.0
151.42857142857142,113.57142857142856,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,-0.0,-0.052,1598.28912,0.0,-899.55936,0.0,-31604.11264,0.0
138.57142857142856,126.4285714285714,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,0.0,-0.0572,954.57703,-0.0,-899.55936,0.0,-30704.55328,0.0
125.71428571428571,139.28571428571425,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-0.8826,0.0,-0.0622,-0.0,-0.0,-899.55936,0.0,-29804.99392,0.0
112.85714285714285,152.1428571428571,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-0.4,0.0,-0.0671,-0.0,-0.0,-899.55936,0.0,-28905.43456,0.0
100.0,164.99999999999997,4.5,4.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,0.0,0.0,-0.0718,2929.10268,-0.0,-887.06548,0.0,-28018.36908,0.0
87.5,177.49999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-0.374,-0.0,-0.0763,-0.0,-0.0,-874.5716,0.0,-27143.79747,0.0
75.0,189.99999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-0.8516,-0.0,-0.0806,-0.0,-0.0,-874.5716,0.0,-26269.22587,0.0
62.5,202.49999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,-0.0,-0.0847,960.6372,0.0,-874.5716,0.0,-25394.65427,0.0
50.0,214.99999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,-0.0,-0.0888,919.32538,0.0,-874.5716,0.0,-24520.08267,0.0
37.5,227.49999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,0.0,-0.0927,684.1966,-0.0,-874.5716,0.0,-23645.51107,0.0
25.0,239.99999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,0.0,-0.0964,747.08793,-0.0,-874.5716,0.0,-22770.93947,0.0
12.5,252.49999999999997,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,0.0,-0.1001,730.54544,-0.0,-874.5716,0.0,-21896.36787,0.0
0.0,264.99999999999994,4.5,3.5,40.0,59.99999999999999,0.0,3.9148120002803056e-14,-1.0,0.0,-0.1035,367.47734,-0.0,-21896.36787,0.0,-21459.08207,0.0
