depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,40.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,0.88569,0.0,-393.55722,0.0,-29606.44278,0.0
253.74999999999997,11.25,4.5,3.5,40.41365226000859,59.99999999999999,-0.4873215295909,0.0,-0.9418,-0.0,-0.0042,-0.0,-0.0,-782.32566,0.0,-28824.11712,0.0
242.49999999999997,22.5,4.5,3.5,40.82730452001718,59.99999999999999,-1.949260718039953,0.0,-1.0,-0.0,-0.0084,833.91291,0.0,-777.49611,0.0,-28046.62101,0.0
231.24999999999997,33.75,4.5,3.5,41.24095678002577,59.99999999999999,-4.385741365700125,0.0,-0.5532,-0.0,-0.0124,-0.0,-0.0,-772.62603,0.0,-27273.99498,0.0
219.99999999999997,45.0,4.5,4.5,41.65460904003436,59.99999999999999,-7.796636477572726,0.0,0.0,0.0,-0.0163,1803.03673,-0.0,-725.06481,0.0,-26548.93018,0.0
209.99999999999997,55.0,4.5,3.5,42.022299937819774,59.99999999999999,-11.646425864153537,0.0,0.202,0.0,-0.0196,-0.0,-0.0,-678.50428,0.0,-25870.4259,0.0
199.99999999999997,65.0,4.5,3.5,42.38999083560519,59.99999999999999,-16.26582430906168,0.0,0.197,0.0,-0.0229,-0.0,-0.0,-674.56669,0.0,-25195.85921,0.0
189.99999999999997,75.0,4.5,4.5,42.7576817333906,60.00000000000001,-21.654641571162934,1.8026640595043277e-14,0.0,0.0,-0.0261,1771.4172,0.0,-766.4015,0.0,-24429.4577,0.0
177.1428571428571,87.85714285714285,4.5,3.5,43.230427173400415,59.99999999999999,-29.713343730355085,4.138815209571856e-14,-0.5885,-0.0,-0.0301,-0.0,-0.0,-855.59454,0.0,-23573.86316,0.0
164.28571428571425,100.71428571428571,4.5,3.5,43.70317261341023,59.99999999999999,-39.04302539529618,4.138815209571856e-14,-0.9782,-0.0,-0.034,-0.0,-0.0,-848.92914,0.0,-22724.93403,0.0
151.42857142857142,113.57142857142856,4.5,3.5,44.17591805342005,59.99999999999999,-49.64305141965503,4.138815209571856e-14,-1.0,-0.0,-0.0377,1468.51062,0.0,-842.20594,0.0,-21882.72808,0.0
138.57142857142856,126.4285714285714,4.5,3.5,44.648663493429865,59.99999999999999,-61.51270017456142,4.138815209571856e-14,-1.0,0.0,-0.0413,897.01999,-0.0,-835.42542,0.0,-21047.30267,0.0
125.71428571428571,139.28571428571425,4.5,3.5,45.121408933439675,59.99999999999999,-74.65116359773307,4.138815209571856e-14,-0.8703,0.0,-0.0447,-0.0,-0.0,-828.58801,0.0,-20218.71465,0.0
112.85714285714285,152.1428571428571,4.5,3.5,45.59415437344949,59.99999999999999,-89.05754724848705,4.138815209571856e-14,-0.3874,0.0,-0.048,-0.0,-0.0,-821.6942,0.0,-19397.02045,0.0
100.0,164.99999999999997,4.5,4.5,46.06689981345931,59.99999999999999,-104.73087036863137,4.138815209571856e-14,0.0,0.0,-0.0512,3029.36475,-0.0,-803.42855,0.0,-18593.5919,0.0
87.5,177.49999999999997,4.5,3.5,46.52651343569107,59.99999999999999,-121.18244703726451,4.138815209571856e-14,-0.392,-0.0,-0.0542,-0.0,-0.0,-785.49194,0.0,-17808.09996,0.0
75.0,189.99999999999997,4.5,3.5,46.986127057922836,59.99999999999999,-138.8294882242311,4.138815209571856e-14,-0.867,-0.0,-0.057,-0.0,-0.0,-778.82067,0.0,-17029.27928,0.0
62.5,202.49999999999997,4.5,3.5,47.4457406801546,59.99999999999999,-157.67085836952197,4.138815209571856e-14,-1.0,-0.0,-0.0597,1120.56683,0.0,-772.09929,0.0,-16257.17999,0.0
50.0,214.99999999999997,4.5,3.5,47.905354302386364,59.99999999999999,-177.7053450598929,4.138815209571856e-14,-1.0,-0.0,-0.0623,926.27026,0.0,-765.32823,0.0,-15491.85176,0.0
37.5,227.49999999999997,4.5,3.5,48.364967924618135,59.99999999999999,-198.93165910688163,4.138815209571856e-14,-1.0,0.0,-0.0647,943.67272,-0.0,-758.50792,0.0,-14733.34384,0.0
25.0,239.99999999999997,4.5,3.5,48.8245815468499,59.99999999999999,-221.34843462976522,4.138815209571856e-14,-1.0,0.0,-0.0671,361.59231,-0.0,-751.6388,0.0,-13981.70504,0.0
12.5,252.49999999999997,4.5,3.5,49.28419516908166,59.99999999999999,-244.9542291434523,4.138815209571856e-14,-1.0,0.0,-0.0693,2774.40757,-0.0,-744.72131,0.0,-13236.98373,0.0
0.0,264.99999999999994,4.5,3.5,49.74380879131343,59.99999999999999,-269.74752365130473,4.138815209571856e-14,-1.0,0.0,-0.0714,-1002.15524,0.0,-13236.98373,0.0,-12868.10578,0.0
