depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,50.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,0.02009,0.0,-330.23372,0.0,-29669.76628,0.0
253.74999999999997,11.25,4.5,3.5,50.4566528039785,59.99999999999999,-0.5379799864220725,0.0,-0.9686,-0.0,-0.0042,-0.0,-0.0,-654.17315,0.0,-29015.59313,0.0
242.49999999999997,22.5,4.5,3.5,50.91330560795701,59.99999999999999,-2.1518857720818874,0.0,-1.0,-0.0,-0.0084,1164.39058,0.0,-647.83731,0.0,-28367.75583,0.0
231.24999999999997,33.75,4.5,3.5,51.36995841193551,59.99999999999999,-4.841614838330974,0.0,-0.5481,-0.0,-0.0125,-0.0,-0.0,-641.46031,0.0,-27726.29551,0.0
219.99999999999997,45.0,4.5,4.5,51.82661121591401,59.99999999999999,-8.606996327991041,0.0,0.0,0.0,-0.0164,1991.54686,-0.0,-599.76243,0.0,-27126.53308,0.0
209.99999999999997,55.0,4.5,3.5,52.23252481945046,59.99999999999999,-12.856824758982127,0.0,0.1913,0.0,-0.0199,-0.0,-0.0,-559.38137,0.0,-26567.15172,0.0
199.99999999999997,65.0,4.5,3.5,52.63843842298691,59.99999999999999,-17.956149587177535,0.0,0.1893,0.0,-0.0232,-0.0,-0.0,-554.25237,0.0,-26012.89935,0.0
189.99999999999997,75.0,4.5,4.5,53.04435202652336,60.00000000000001,-23.904714875734157,2.123545399953669e-14,0.0,0.0,-0.0266,2064.30315,0.0,-627.53778,0.0,-25385.36157,0.0
177.1428571428571,87.85714285714285,4.5,3.5,53.566240945355936,59.99999999999999,-32.80026054879073,4.8704825438341725e-14,-0.6097,-0.0,-0.0307,-0.0,-0.0,-697.40345,0.0,-24687.95813,0.0
164.28571428571425,100.71428571428571,4.5,3.5,54.08812986418851,59.99999999999999,-43.09841920075398,4.8704825438341725e-14,-1.0,-0.0,-0.0347,64.51763,0.0,-688.76904,0.0,-23999.18909,0.0
151.42857142857142,113.57142857142856,4.5,3.5,54.61001878302109,59.99999999999999,-54.7983364193825,4.8704825438341725e-14,-1.0,-0.0,-0.0387,1601.38686,0.0,-680.07748,0.0,-23319.11161,0.0
138.57142857142856,126.4285714285714,4.5,3.5,55.13190770185366,59.99999999999999,-67.89904149206312,4.8704825438341725e-14,-1.0,0.0,-0.0425,1104.93643,-0.0,-671.3295,0.0,-22647.78211,0.0
125.71428571428571,139.28571428571425,4.5,3.5,55.65379662068624,59.99999999999999,-82.3994474863486,4.8704825438341725e-14,-0.8992,0.0,-0.0462,-0.0,-0.0,-662.52582,0.0,-21985.25629,0.0
112.85714285714285,152.1428571428571,4.5,3.5,56.17568553951882,59.99999999999999,-98.29835134013764,4.8704825438341725e-14,-0.4126,0.0,-0.0498,-0.0,-0.0,-653.66717,0.0,-21331.58911,0.0
100.0,164.99999999999997,4.5,4.5,56.69757445835139,59.99999999999999,-115.59443396148987,4.8704825438341725e-14,0.0,0.0,-0.0533,3309.27349,-0.0,-635.79937,0.0,-20695.78974,0.0
87.5,177.49999999999997,4.5,3.5,57.20496646277196,59.99999999999999,-133.74820615471225,4.8704825438341725e-14,-0.4064,-0.0,-0.0565,-0.0,-0.0,-618.36999,0.0,-20077.41975,0.0
75.0,189.99999999999997,4.5,3.5,57.71235846719251,59.99999999999999,-153.2198343369287,4.8704825438341725e-14,-0.8853,-0.0,-0.0597,-0.0,-0.0,-609.84703,0.0,-19467.57272,0.0
62.5,202.49999999999997,4.5,3.5,58.219750471613075,59.99999999999999,-174.00779149981895,4.8704825438341725e-14,-1.0,-0.0,-0.0628,1327.97198,0.0,-601.27624,0.0,-18866.29648,0.0
50.0,214.99999999999997,4.5,3.5,58.72714247603364,59.99999999999999,-196.1104474056211,4.8704825438341725e-14,-1.0,-0.0,-0.0658,936.38153,0.0,-592.65831,0.0,-18273.63817,0.0
37.5,227.49999999999997,4.5,3.5,59.2345344804542,59.99999999999999,-219.52606871497846,4.8704825438341725e-14,-1.0,0.0,-0.0687,1048.39047,-0.0,-583.99389,0.0,-17689.64428,0.0
25.0,239.99999999999997,4.5,3.5,59.74192648487477,59.99999999999999,-244.25281912287178,4.8704825438341725e-14,-1.0,0.0,-0.0715,375.79031,-0.0,-575.28368,0.0,-17114.36061,0.0
12.5,252.49999999999997,4.5,3.5,60.24931848929533,59.99999999999999,-270.2887595026266,4.8704825438341725e-14,-1.0,0.0,-0.0743,3037.67696,-0.0,-566.52835,0.0,-16547.83226,0.0
0.0,264.99999999999994,4.5,3.5,60.75671049371589,59.99999999999999,-297.6318480579835,4.8704825438341725e-14,-1.0,0.0,-0.0769,-1104.0354,0.0,-16547.83226,0.0,-16268.96796,0.0
