depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.99999999999994,0.0,4.5,4.5,40.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,0.1049,0.0,-393.55722,0.0,-19606.44278,0.0
253.74999999999997,11.25,4.5,3.5,40.46025216873254,59.99999999999999,-0.5422203541867859,0.0,-0.9616,-0.0,-0.0028,-0.0,-0.0,-781.78362,0.0,-18824.65916,0.0
242.49999999999997,22.5,4.5,3.5,40.92050433746507,59.99999999999999,-2.1688464286838545,0.0,-1.0,-0.0,-0.0055,987.57664,0.0,-776.40236,0.0,-18048.2568,0.0
231.24999999999997,33.75,4.5,3.5,41.380756506197606,59.99999999999999,-4.87977326155905,0.0,-0.5481,-0.0,-0.0081,-0.0,-0.0,-770.971,0.0,-17277.2858,0.0
219.99999999999997,45.0,4.5,4.5,41.841008674930144,59.99999999999999,-8.674825923784223,0.0,0.0,0.0,-0.0105,1960.55724,-0.0,-722.96267,0.0,-16554.32313,0.0
209.99999999999997,55.0,4.5,3.5,42.25012171380351,59.99999999999999,-12.958137579333458,0.0,0.1914,0.0,-0.0127,-0.0,-0.0,-676.06783,0.0,-15878.25531,0.0
199.99999999999997,65.0,4.5,3.5,42.65923475267687,59.99999999999999,-18.09763109357467,0.0,0.1889,0.0,-0.0147,-0.0,-0.0,-671.66573,0.0,-15206.58957,0.0
189.99999999999997,75.0,4.5,4.5,43.068347791550245,60.00000000000001,-24.093044431175556,1.8125708777497314e-14,0.0,0.0,-0.0166,2024.18515,0.0,-762.54788,0.0,-14444.04169,0.0
177.1428571428571,87.85714285714285,4.5,3.5,43.59435027010171,59.99999999999999,-33.05862660902045,4.163432485786078e-14,-0.6055,-0.0,-0.019,-0.0,-0.0,-850.4686,0.0,-13593.57309,0.0
164.28571428571425,100.71428571428571,4.5,3.5,44.120352748653175,59.99999999999999,-43.43783377384103,4.163432485786078e-14,-0.998,-0.0,-0.0212,-0.0,-0.0,-842.99915,0.0,-12750.57394,0.0
151.42857142857142,113.57142857142856,4.5,3.5,44.64635522720464,59.99999999999999,-55.2297911605402,4.163432485786078e-14,-1.0,-0.0,-0.0233,1595.12695,0.0,-835.45866,0.0,-11915.11528,0.0
138.57142857142856,126.4285714285714,4.5,3.5,45.172357705756106,59.99999999999999,-68.43350493668115,4.163432485786078e-14,-1.0,0.0,-0.0252,1049.37099,-0.0,-827.84776,0.0,-11087.26752,0.0
125.71428571428571,139.28571428571425,4.5,3.5,45.69836018430757,59.99999999999999,-83.04786228624818,4.163432485786078e-14,-0.8936,0.0,-0.027,-0.0,-0.0,-820.16708,0.0,-10267.10044,0.0
112.85714285714285,152.1428571428571,4.5,3.5,46.224362662859036,59.99999999999999,-99.07163150343527,4.163432485786078e-14,-0.4083,0.0,-0.0287,-0.0,-0.0,-812.41728,0.0,-9454.68317,0.0
100.0,164.99999999999997,4.5,4.5,46.7503651414105,59.99999999999999,-116.50346209645514,4.163432485786078e-14,0.0,0.0,-0.0303,3360.776,-0.0,-793.42402,0.0,-8661.25915,0.0
87.5,177.49999999999997,4.5,3.5,47.2617564400022,59.99999999999999,-134.79961234683407,4.163432485786078e-14,-0.409,-0.0,-0.0316,-0.0,-0.0,-774.79586,0.0,-7886.46328,0.0
75.0,189.99999999999997,4.5,3.5,47.77314773859391,59.99999999999999,-154.4238388541361,4.163432485786078e-14,-0.8861,-0.0,-0.0329,-0.0,-0.0,-767.28097,0.0,-7119.18231,0.0
62.5,202.49999999999997,4.5,3.5,48.28453903718562,59.99999999999999,-175.37457828689858,4.163432485786078e-14,-1.0,-0.0,-0.034,1326.65339,0.0,-759.70496,0.0,-6359.47735,0.0
50.0,214.99999999999997,4.5,3.5,48.79593033577732,59.99999999999999,-197.65016163920632,4.163432485786078e-14,-1.0,-0.0,-0.035,953.34148,0.0,-752.06842,0.0,-5607.40893,0.0
37.5,227.49999999999997,4.5,3.5,49.307321634369025,59.99999999999999,-221.24881436365024,4.163432485786078e-14,-1.0,0.0,-0.0359,1071.10123,-0.0,-744.37197,0.0,-4863.03696,0.0
25.0,239.99999999999997,4.5,3.5,49.81871293296073,59.99999999999999,-246.16865651269373,4.163432485786078e-14,-1.0,0.0,-0.0367,402.26515,-0.0,-736.61622,0.0,-4126.42074,0.0
12.5,252.49999999999997,4.5,3.5,50.33010423155243,59.99999999999999,-272.40770288843555,4.163432485786078e-14,-1.0,0.0,-0.0374,3069.31574,-0.0,-728.80179,0.0,-3397.61895,0.0
0.0,264.99999999999994,4.5,3.5,50.841495530144144,59.99999999999999,-299.96386320075726,4.163432485786078e-14,-1.0,0.0,-0.0379,-1144.5076,0.0,-3397.61895,0.0,-3037.15429,0.0
